latitude,longitude
24.84588405642425, 120.9177418800357
24.838941051471444, 120.91913296628783
24.831682038958228, 120.91322084971627
24.822528764411818, 120.90869981939683
24.818109700111574, 120.90626541845558
24.81400614212484, 120.90696096158165
24.808008389857502, 120.90209215969918
24.804535874310364, 120.90313547438826
24.803273117267484, 120.89896221563185
24.793802029521025, 120.89583227156454
24.78622463857245, 120.89548450000154
24.780225542530783, 120.89270232749725
24.767594917306134, 120.88992014835219
24.76127912363534, 120.88992014835219
24.75591044652074, 120.8920067777304
24.76033172688539, 120.89513672179771
24.76854225865517, 120.89652780804983
24.75938432291011, 120.89618003648683
24.753068111776173, 120.89305009241949
24.75938432291011, 120.89791889430198
24.7682264790085, 120.90070106680626
24.75717368553712, 120.89826666586502
24.75148900882535, 120.89757112273895
24.749594058798547, 120.8920067777304
